"Neighborhood","Time_Col","gi_star","p_sim","significance"
"Kerrisdale",2023-06-30,-1.95886318598636,0.005,"***"
"Kerrisdale",2023-07-31,-1.51172231065973,0.005,"***"
"Kerrisdale",2023-08-31,-1.27457198208827,0.01,"***"
"Kerrisdale",2023-09-30,-1.41407401816247,0.01,"***"
"Kerrisdale",2023-10-31,-1.75304965660683,0.005,"***"
"Kerrisdale",2023-11-30,-1.37215727401055,0.005,"***"
"Kerrisdale",2023-12-31,-1.6184878869078,0.005,"***"
"Kerrisdale",2024-01-31,-1.64485422607255,0.005,"***"
"Kerrisdale",2024-02-29,-1.42411850878169,0.005,"***"
"Kerrisdale",2024-03-31,-1.72243015703892,0.005,"***"
"Kerrisdale",2024-04-30,-1.41140854069113,0.02,"***"
"Kerrisdale",2024-05-31,-1.18179796119417,0.015,"***"
"Kerrisdale",2024-06-30,-1.66134484509951,0.005,"***"
"Kerrisdale",2024-07-31,-1.68613161609765,0.005,"***"
"Kerrisdale",2024-08-31,-1.65313274307505,0.005,"***"
"Kerrisdale",2024-09-30,-1.57015115590536,0.005,"***"
"Kerrisdale",2024-10-31,-1.66411824775038,0.005,"***"
"Kerrisdale",2024-11-30,-1.46400407838835,0.005,"***"
"Kerrisdale",2024-12-31,-1.34189407042917,0.005,"***"
"Killarney",2010-01-31,-1.31243613296496,0.07,""
"Killarney",2010-02-28,-2.8731203884241,0.005,"***"
"Killarney",2010-03-31,-2.91654154976764,0.005,"***"
"Killarney",2010-04-30,-2.96334704203993,0.01,"***"
"Killarney",2010-05-31,-3.35191072399458,0.01,"***"
"Killarney",2010-06-30,-3.68506380274856,0.01,"***"
"Killarney",2010-07-31,-2.73629780222513,0.005,"***"
"Killarney",2010-08-31,-3.23529726651199,0.005,"***"
"Killarney",2010-09-30,-3.85199086912469,0.005,"***"
"Killarney",2010-10-31,-3.50275555431342,0.045,"***"
"Killarney",2010-11-30,-3.18680839736702,0.02,"***"
"Killarney",2010-12-31,-2.91199464041863,0.005,"***"
"Killarney",2011-01-31,-3.08862106897049,0.005,"***"
"Killarney",2011-02-28,-3.38251225241631,0.005,"***"
"Killarney",2011-03-31,-3.22338214021145,0.005,"***"
"Killarney",2011-04-30,-3.04533572984399,0.005,"***"
"Killarney",2011-05-31,-3.11574848685164,0.005,"***"
"Killarney",2011-06-30,-2.73042531352365,0.005,"***"
"Killarney",2011-07-31,-3.26819886732276,0.005,"***"
"Killarney",2011-08-31,-2.95666234375171,0.005,"***"
"Killarney",2011-09-30,-4.0174644830635,0.005,"***"
"Killarney",2011-10-31,-3.85028672182877,0.005,"***"
"Killarney",2011-11-30,-2.71804069372389,0.005,"***"
"Killarney",2011-12-31,-3.03244797839519,0.005,"***"
"Killarney",2012-01-31,-2.52941959975726,0.005,"***"
"Killarney",2012-02-29,-2.77444209413689,0.005,"***"
"Killarney",2012-03-31,-2.84803715624976,0.005,"***"
"Killarney",2012-04-30,-3.10596587609785,0.055,""
"Killarney",2012-05-31,-2.48259419087059,0.025,"***"
"Killarney",2012-06-30,-3.71374141324875,0.005,"***"
"Killarney",2012-07-31,-3.54635557634181,0.01,"***"
"Killarney",2012-08-31,-3.24608134968603,0.01,"***"
"Killarney",2012-09-30,-3.1278127974758,0.025,"***"
"Killarney",2012-10-31,-3.2260711967122,0.005,"***"
"Killarney",2012-11-30,-2.99763740083279,0.01,"***"
"Killarney",2012-12-31,-2.3835615558289,0.04,"***"
"Killarney",2013-01-31,-2.05910490140093,0.025,"***"
"Killarney",2013-02-28,-2.32130295347617,0.005,"***"
"Killarney",2013-03-31,-2.79973354960812,0.005,"***"
"Killarney",2013-04-30,-3.05176975023279,0.005,"***"
"Killarney",2013-05-31,-2.90457553968646,0.01,"***"
"Killarney",2013-06-30,-2.27726729321199,0.005,"***"
"Killarney",2013-07-31,-2.20031807912762,0.01,"***"
"Killarney",2013-08-31,-2.42025461663784,0.005,"***"
"Killarney",2013-09-30,-3.14672107368521,0.005,"***"
"Killarney",2013-10-31,-3.22019432305065,0.01,"***"
"Killarney",2013-11-30,-2.69419804611886,0.035,"***"
"Killarney",2013-12-31,-3.29943438777597,0.01,"***"
"Killarney",2014-01-31,-3.44201835374106,0.025,"***"
"Killarney",2014-02-28,-1.99418085118668,0.005,"***"
"Killarney",2014-03-31,-3.13752300275185,0.01,"***"
"Killarney",2014-04-30,-2.46728415116203,0.015,"***"
"Killarney",2014-05-31,-3.63075307634987,0.01,"***"
"Killarney",2014-06-30,-3.47216362871293,0.02,"***"
"Killarney",2014-07-31,-3.41493852865996,0.025,"***"
"Killarney",2014-08-31,-2.49831042285154,0.055,""
"Killarney",2014-09-30,-3.23834253956542,0.035,"***"
"Killarney",2014-10-31,-3.56821086125383,0.02,"***"
"Killarney",2014-11-30,-2.55169468799408,0.01,"***"
"Killarney",2014-12-31,-3.32151169094209,0.005,"***"
"Killarney",2015-01-31,-3.21844386552157,0.005,"***"
"Killarney",2015-02-28,-2.88501780229496,0.005,"***"
"Killarney",2015-03-31,-3.33603942686447,0.005,"***"
"Killarney",2015-04-30,-3.27912636543545,0.01,"***"
"Killarney",2015-05-31,-2.73494856517676,0.015,"***"
"Killarney",2015-06-30,-3.12487386914242,0.01,"***"
"Killarney",2015-07-31,-3.58660183777366,0.005,"***"
"Killarney",2015-08-31,-2.72916431384502,0.03,"***"
"Killarney",2015-09-30,-2.63358111803796,0.015,"***"
"Killarney",2015-10-31,-3.14299602621814,0.025,"***"
"Killarney",2015-11-30,-2.57044698803037,0.09,""
"Killarney",2015-12-31,-2.50543271530057,0.13,""
"Killarney",2016-01-31,-2.37380303113953,0.145,""
"Killarney",2016-02-29,-2.07171143573431,0.07,""
"Killarney",2016-03-31,-2.22955131739193,0.105,""
"Killarney",2016-04-30,-2.20020022751704,0.055,""
"Killarney",2016-05-31,-2.7209801539386,0.015,"***"
"Killarney",2016-06-30,-2.64081098570852,0.035,"***"
"Killarney",2016-07-31,-2.79940672142442,0.025,"***"
"Killarney",2016-08-31,-2.81829995950304,0.015,"***"
"Killarney",2016-09-30,-2.98290865115096,0.02,"***"
"Killarney",2016-10-31,-2.6077505275865,0.02,"***"
"Killarney",2016-11-30,-2.40290901398061,0.01,"***"
"Killarney",2016-12-31,-2.35772737785525,0.005,"***"
"Killarney",2017-01-31,-2.14784953441872,0.005,"***"
"Killarney",2017-02-28,-2.59648075007531,0.005,"***"
"Killarney",2017-03-31,-2.70126966021867,0.005,"***"
"Killarney",2017-04-30,-2.67626738694294,0.005,"***"
"Killarney",2017-05-31,-2.83902487697685,0.005,"***"
"Killarney",2017-06-30,-2.70864072210233,0.055,""
"Killarney",2017-07-31,-2.6895803441911,0.075,""
"Killarney",2017-08-31,-2.30619506816801,0.125,""
"Killarney",2017-09-30,-2.43232232759735,0.12,""
"Killarney",2017-10-31,-2.97577692226635,0.055,""
"Killarney",2017-11-30,-2.88180221106768,0.055,""
"Killarney",2017-12-31,-2.9174100200299,0.07,""
"Killarney",2018-01-31,-2.57362573186668,0.155,""
"Killarney",2018-02-28,-2.45049086177288,0.01,"***"
"Killarney",2018-03-31,-2.54968114551056,0.02,"***"
"Killarney",2018-04-30,-2.42879801184413,0.045,"***"
"Killarney",2018-05-31,-2.48682750822253,0.15,""
"Killarney",2018-06-30,-2.4504738995656,0.035,"***"
"Killarney",2018-07-31,-2.2619834784012,0.07,""
"Killarney",2018-08-31,-2.60833007290913,0.025,"***"
"Killarney",2018-09-30,-2.65253016290341,0.025,"***"
"Killarney",2018-10-31,-2.6373706159871,0.02,"***"
"Killarney",2018-11-30,-2.55286776742964,0.03,"***"
"Killarney",2018-12-31,-2.38714384930039,0.2,""
"Killarney",2019-01-31,-2.44717645366071,0.09,""
"Killarney",2019-02-28,-2.20538515521698,0.025,"***"
"Killarney",2019-03-31,-2.48840920762212,0.01,"***"
"Killarney",2019-04-30,-2.43270957037541,0.085,""
"Killarney",2019-05-31,-2.49750581420742,0.095,""
"Killarney",2019-06-30,-2.64981490820777,0.1,""
"Killarney",2019-07-31,-2.62736181720808,0.075,""
"Killarney",2019-08-31,-2.62396745597774,0.105,""
"Killarney",2019-09-30,-2.57303608660427,0.145,""
"Killarney",2019-10-31,-2.46010050332627,0.19,""
"Killarney",2019-11-30,-2.1121498577117,0.125,""
"Killarney",2019-12-31,-2.08659404061555,0.085,""
"Killarney",2020-01-31,-2.25198007405736,0.115,""
"Killarney",2020-02-29,-2.0908353395776,0.045,"***"
"Killarney",2020-03-31,-2.78835946074276,0.065,""
"Killarney",2020-04-30,-3.61724923974875,0.045,"***"
"Killarney",2020-05-31,-3.32951012836971,0.01,"***"
"Killarney",2020-06-30,-3.62299827887379,0.005,"***"
"Killarney",2020-07-31,-3.52508107728242,0.005,"***"
"Killarney",2020-08-31,-3.4382134596742,0.005,"***"
"Killarney",2020-09-30,-3.24893621596758,0.04,"***"
"Killarney",2020-10-31,-2.79145936472045,0.025,"***"
"Killarney",2020-11-30,-2.48979846211259,0.015,"***"
"Killarney",2020-12-31,-2.62768538296189,0.01,"***"
"Killarney",2021-01-31,-2.6873198510653,0.005,"***"
"Killarney",2021-02-28,-2.53073014688486,0.005,"***"
"Killarney",2021-03-31,-2.71062113743286,0.005,"***"
"Killarney",2021-04-30,-2.96280398908767,0.005,"***"
"Killarney",2021-05-31,-4.00349286027224,0.005,"***"
"Killarney",2021-06-30,-2.81923289357445,0.005,"***"
"Killarney",2021-07-31,-3.10486639667691,0.005,"***"
"Killarney",2021-08-31,-2.70733018713749,0.005,"***"
"Killarney",2021-09-30,-2.43377856494235,0.01,"***"
"Killarney",2021-10-31,-2.39378195522648,0.01,"***"
"Killarney",2021-11-30,-2.21868007414927,0.005,"***"
"Killarney",2021-12-31,-2.12660442717635,0.005,"***"
"Killarney",2022-01-31,-2.46119436744825,0.005,"***"
"Killarney",2022-02-28,-2.02186438216991,0.005,"***"
"Killarney",2022-03-31,-2.37331660615638,0.01,"***"
"Killarney",2022-04-30,-2.10926779296095,0.005,"***"
"Killarney",2022-05-31,-2.10935948657086,0.005,"***"
"Killarney",2022-06-30,-2.72401523423323,0.005,"***"
"Killarney",2022-07-31,-2.5214420924541,0.005,"***"
"Killarney",2022-08-31,-2.76925387363124,0.005,"***"
"Killarney",2022-09-30,-3.06322619468155,0.005,"***"
"Killarney",2022-10-31,-2.70204294792872,0.005,"***"
"Killarney",2022-11-30,-3.07184724004321,0.005,"***"
"Killarney",2022-12-31,-2.68605811933995,0.005,"***"
"Killarney",2023-01-31,-3.10829339130254,0.005,"***"
"Killarney",2023-02-28,-2.16416673625157,0.005,"***"
"Killarney",2023-03-31,-2.56829926800253,0.005,"***"
"Killarney",2023-04-30,-2.76610427899788,0.005,"***"
"Killarney",2023-05-31,-2.20992397109732,0.01,"***"
"Killarney",2023-06-30,-2.38667303551171,0.01,"***"
"Killarney",2023-07-31,-2.15826546620098,0.005,"***"
"Killarney",2023-08-31,-2.04949763715428,0.005,"***"
"Killarney",2023-09-30,-2.51055480854261,0.005,"***"
"Killarney",2023-10-31,-2.93481273346659,0.005,"***"
"Killarney",2023-11-30,-2.22099297123525,0.005,"***"
"Killarney",2023-12-31,-2.26704006900651,0.005,"***"
"Killarney",2024-01-31,-2.7167947153036,0.005,"***"
"Killarney",2024-02-29,-2.49139555737524,0.005,"***"
"Killarney",2024-03-31,-2.3775534650693,0.005,"***"
"Killarney",2024-04-30,-2.63582555867446,0.005,"***"
"Killarney",2024-05-31,-2.48722309355046,0.005,"***"
"Killarney",2024-06-30,-2.61543749555184,0.005,"***"
"Killarney",2024-07-31,-2.23125438716536,0.005,"***"
"Killarney",2024-08-31,-2.05603206374319,0.005,"***"
"Killarney",2024-09-30,-2.34245379438012,0.005,"***"
"Killarney",2024-10-31,-2.6782319680198,0.005,"***"
"Killarney",2024-11-30,-2.17192916882613,0.005,"***"
"Killarney",2024-12-31,-1.81804290534927,0.005,"***"
"Kitsilano",2010-01-31,0.0272963667328728,0.37,""
"Kitsilano",2010-02-28,-0.0263099336403233,0.425,""
"Kitsilano",2010-03-31,-0.699362160276383,0.25,""
"Kitsilano",2010-04-30,-0.381451383500754,0.235,""
"Kitsilano",2010-05-31,-0.296978485699426,0.405,""
"Kitsilano",2010-06-30,-0.0710146114331166,0.43,""
"Kitsilano",2010-07-31,-0.372849894360232,0.4,""
"Kitsilano",2010-08-31,-0.568864447825384,0.405,""
"Kitsilano",2010-09-30,-0.219382470814982,0.465,""
"Kitsilano",2010-10-31,-0.186219202604528,0.34,""
"Kitsilano",2010-11-30,0.192340613012988,0.435,""
"Kitsilano",2010-12-31,-0.414886001583229,0.33,""
"Kitsilano",2011-01-31,-0.325093230357134,0.295,""
"Kitsilano",2011-02-28,-0.178663732081054,0.44,""
"Kitsilano",2011-03-31,-0.139317731118533,0.31,""
"Kitsilano",2011-04-30,-0.208771614242145,0.155,""
"Kitsilano",2011-05-31,-0.865265976448515,0.17,""
"Kitsilano",2011-06-30,-0.549671483886003,0.085,""
"Kitsilano",2011-07-31,-1.26516279746266,0.16,""
"Kitsilano",2011-08-31,-0.535503272862231,0.28,""
"Kitsilano",2011-09-30,-0.686803684418617,0.355,""
"Kitsilano",2011-10-31,-0.665889075686182,0.175,""
"Kitsilano",2011-11-30,-1.11581166300926,0.07,""
"Kitsilano",2011-12-31,-1.52520929435882,0.045,"***"
"Kitsilano",2012-01-31,-0.906468560392714,0.12,""
"Kitsilano",2012-02-29,-0.573134488754298,0.26,""
"Kitsilano",2012-03-31,-0.892153739698674,0.205,""
"Kitsilano",2012-04-30,-1.17117807344521,0.32,""
"Kitsilano",2012-05-31,0.0641716079871698,0.375,""
"Kitsilano",2012-06-30,-0.0535494785644907,0.355,""
"Kitsilano",2012-07-31,0.0754810877320971,0.355,""
"Kitsilano",2012-08-31,-1.16102374315243,0.29,""
"Kitsilano",2012-09-30,0.396605244348027,0.48,""
"Kitsilano",2012-10-31,1.03355601171809,0.445,""
"Kitsilano",2012-11-30,-0.747016185537805,0.415,""
"Kitsilano",2012-12-31,-0.762782371113438,0.26,""
"Kitsilano",2013-01-31,0.127110819536214,0.21,""
"Kitsilano",2013-02-28,-0.109132290175985,0.17,""
"Kitsilano",2013-03-31,-0.631677456708035,0.155,""
"Kitsilano",2013-04-30,-0.495964446957091,0.375,""
"Kitsilano",2013-05-31,-0.256259129720264,0.485,""
"Kitsilano",2013-06-30,-0.333255209168146,0.325,""
"Kitsilano",2013-07-31,-1.03656176883865,0.095,""
"Kitsilano",2013-08-31,-0.920754381606352,0.135,""
"Kitsilano",2013-09-30,-1.16458001563474,0.065,""
"Kitsilano",2013-10-31,-1.47479617905076,0.185,""
"Kitsilano",2013-11-30,-0.963051759907179,0.455,""
"Kitsilano",2013-12-31,-0.38050639761046,0.47,""
"Kitsilano",2014-01-31,0.292122438958175,0.45,""
"Kitsilano",2014-02-28,-0.110540427378186,0.315,""
"Kitsilano",2014-03-31,-1.12619252199604,0.11,""
"Kitsilano",2014-04-30,-0.955814523260676,0.155,""
"Kitsilano",2014-05-31,-1.44002043378383,0.26,""
"Kitsilano",2014-06-30,-0.65080052965876,0.5,""
"Kitsilano",2014-07-31,-1.02121807115441,0.5,""
"Kitsilano",2014-08-31,-0.929674347107928,0.465,""
"Kitsilano",2014-09-30,-1.02272616942384,0.49,""
"Kitsilano",2014-10-31,-0.926690556272391,0.505,""
"Kitsilano",2014-11-30,-0.462170654556377,0.45,""
"Kitsilano",2014-12-31,-0.411115671404046,0.475,""
"Kitsilano",2015-01-31,-0.657044008611718,0.49,""
"Kitsilano",2015-02-28,-0.87687927322693,0.215,""
"Kitsilano",2015-03-31,-1.00649337595448,0.22,""
"Kitsilano",2015-04-30,-0.898653240052865,0.4,""
"Kitsilano",2015-05-31,-0.682524513535774,0.355,""
"Kitsilano",2015-06-30,-0.449059611051853,0.395,""
"Kitsilano",2015-07-31,-0.877425377948927,0.495,""
"Kitsilano",2015-08-31,-0.442108981241009,0.49,""
"Kitsilano",2015-09-30,-0.869998414727364,0.355,""
"Kitsilano",2015-10-31,-1.02670405649979,0.45,""
"Kitsilano",2015-11-30,-0.800999251150819,0.315,""
"Kitsilano",2015-12-31,-0.783642348747853,0.35,""
"Kitsilano",2016-01-31,-0.897787300984375,0.395,""
"Kitsilano",2016-02-29,-0.743102075105349,0.435,""
"Kitsilano",2016-03-31,-1.23791960907052,0.47,""
"Kitsilano",2016-04-30,-1.11606085888453,0.325,""
"Kitsilano",2016-05-31,-0.948501293007553,0.475,""
"Kitsilano",2016-06-30,-0.926183350590739,0.48,""
"Kitsilano",2016-07-31,-1.62196202832485,0.175,""
"Kitsilano",2016-08-31,-1.16936057121194,0.425,""
"Kitsilano",2016-09-30,-0.975838730226075,0.465,""
"Kitsilano",2016-10-31,-0.853647649579176,0.44,""
"Kitsilano",2016-11-30,-0.5108146858604,0.41,""
"Kitsilano",2016-12-31,-0.929880651936662,0.225,""
"Kitsilano",2017-01-31,-1.02146452399296,0.14,""
"Kitsilano",2017-02-28,-0.856893087595049,0.2,""
"Kitsilano",2017-03-31,-0.996521245767885,0.33,""
"Kitsilano",2017-04-30,-0.93139578881644,0.38,""
"Kitsilano",2017-05-31,-0.919630826585221,0.49,""
"Kitsilano",2017-06-30,-0.733686466280173,0.425,""
"Kitsilano",2017-07-31,-0.793345010684667,0.41,""
"Kitsilano",2017-08-31,-0.855150164935061,0.425,""
"Kitsilano",2017-09-30,-0.789457261630458,0.36,""
"Kitsilano",2017-10-31,-0.809251668049561,0.25,""
"Kitsilano",2017-11-30,-0.577182875484221,0.25,""
"Kitsilano",2017-12-31,-0.681742472591232,0.28,""
"Kitsilano",2018-01-31,-0.857816229968576,0.25,""
"Kitsilano",2018-02-28,-0.792290890430648,0.43,""
"Kitsilano",2018-03-31,-1.11833916400417,0.415,""
"Kitsilano",2018-04-30,-1.12184359356842,0.47,""
"Kitsilano",2018-05-31,-0.847049948479512,0.435,""
"Kitsilano",2018-06-30,-0.783717289195851,0.345,""
"Kitsilano",2018-07-31,-0.884808953623811,0.47,""
"Kitsilano",2018-08-31,-1.06569203409893,0.475,""
"Kitsilano",2018-09-30,-0.936600642473688,0.36,""
"Kitsilano",2018-10-31,-0.976793111183739,0.435,""
"Kitsilano",2018-11-30,-1.05626716465293,0.425,""
"Kitsilano",2018-12-31,-0.967684283920736,0.325,""
"Kitsilano",2019-01-31,-0.791808705798723,0.195,""
"Kitsilano",2019-02-28,-0.518426015170253,0.34,""
"Kitsilano",2019-03-31,-1.07773729305656,0.46,""
"Kitsilano",2019-04-30,-0.981137465073191,0.37,""
"Kitsilano",2019-05-31,-0.925066023706916,0.27,""
"Kitsilano",2019-06-30,-0.552570202050698,0.225,""
"Kitsilano",2019-07-31,-0.831222923488021,0.24,""
"Kitsilano",2019-08-31,-0.946850728871952,0.245,""
"Kitsilano",2019-09-30,-0.732737044279265,0.14,""
"Kitsilano",2019-10-31,-0.638054372725815,0.15,""
"Kitsilano",2019-11-30,-0.722098241923985,0.285,""
"Kitsilano",2019-12-31,-0.945777668231842,0.455,""
"Kitsilano",2020-01-31,-1.11000255655183,0.455,""
"Kitsilano",2020-02-29,-0.92980162755718,0.47,""
"Kitsilano",2020-03-31,-1.06024637622398,0.48,""
"Kitsilano",2020-04-30,-0.303166442269181,0.34,""
"Kitsilano",2020-05-31,2.23779956525114,0.325,""
"Kitsilano",2020-06-30,0.259728361179994,0.235,""
"Kitsilano",2020-07-31,-0.839174877413934,0.245,""
"Kitsilano",2020-08-31,-0.614090093416295,0.445,""
"Kitsilano",2020-09-30,-0.507786926252497,0.455,""
"Kitsilano",2020-10-31,-0.75695314628123,0.49,""
"Kitsilano",2020-11-30,-0.545830624851956,0.33,""
"Kitsilano",2020-12-31,-0.957833199674865,0.245,""
"Kitsilano",2021-01-31,-0.802718425053087,0.225,""
"Kitsilano",2021-02-28,-0.210434583926768,0.26,""
"Kitsilano",2021-03-31,-0.333238204393326,0.17,""
"Kitsilano",2021-04-30,-0.359925754247078,0.115,""
"Kitsilano",2021-05-31,-0.0119427396962854,0.38,""
"Kitsilano",2021-06-30,0.449166599034092,0.41,""
"Kitsilano",2021-07-31,-0.431775057148393,0.355,""
"Kitsilano",2021-08-31,-0.589401972412084,0.31,""
"Kitsilano",2021-09-30,-0.919473919282588,0.18,""
"Kitsilano",2021-10-31,-0.543949545406442,0.21,""
"Kitsilano",2021-11-30,-0.74890456340212,0.145,""
"Kitsilano",2021-12-31,-0.781441872159717,0.055,""
"Kitsilano",2022-01-31,-0.655545045057081,0.12,""
"Kitsilano",2022-02-28,-0.327709260709766,0.14,""
"Kitsilano",2022-03-31,-1.07927332982238,0.13,""
"Kitsilano",2022-04-30,-0.892645286235853,0.14,""
"Kitsilano",2022-05-31,-0.448903504551402,0.21,""
"Kitsilano",2022-06-30,-0.481706543861008,0.22,""
"Kitsilano",2022-07-31,-0.218305584019562,0.235,""
"Kitsilano",2022-08-31,-0.703075932865051,0.16,""
"Kitsilano",2022-09-30,-0.78878006588653,0.205,""
"Kitsilano",2022-10-31,-0.56055366722352,0.17,""
"Kitsilano",2022-11-30,0.422996022129581,0.265,""
"Kitsilano",2022-12-31,0.0188802005672674,0.185,""
"Kitsilano",2023-01-31,-0.643548584925515,0.215,""
"Kitsilano",2023-02-28,-0.048622876769911,0.105,""
"Kitsilano",2023-03-31,-0.903829263645041,0.1,""
"Kitsilano",2023-04-30,-0.0676702290809811,0.215,""
"Kitsilano",2023-05-31,-0.348454377676058,0.29,""
"Kitsilano",2023-06-30,-0.601942333193725,0.19,""
"Kitsilano",2023-07-31,-0.637816403753806,0.175,""
"Kitsilano",2023-08-31,-0.746961184546452,0.18,""
"Kitsilano",2023-09-30,-0.695459794897449,0.17,""
"Kitsilano",2023-10-31,-0.582884615010196,0.265,""
"Kitsilano",2023-11-30,0.151418552906212,0.155,""
"Kitsilano",2023-12-31,-0.598448563026745,0.04,"***"
"Kitsilano",2024-01-31,-0.254930237194533,0.095,""
"Kitsilano",2024-02-29,-0.265000806762306,0.06,""
"Kitsilano",2024-03-31,-0.708917131971965,0.015,"***"
"Kitsilano",2024-04-30,-0.835926895574523,0.08,""
"Kitsilano",2024-05-31,-0.817849682681178,0.045,"***"
"Kitsilano",2024-06-30,-0.744330127732756,0.05,""
"Kitsilano",2024-07-31,-0.631627411981321,0.075,""
"Kitsilano",2024-08-31,-0.762656600542356,0.02,"***"
"Kitsilano",2024-09-30,-0.585942439695053,0.01,"***"
"Kitsilano",2024-10-31,-0.720391614615342,0.01,"***"
"Kitsilano",2024-11-30,-0.855538907269764,0.005,"***"
"Kitsilano",2024-12-31,-0.900973004517614,0.005,"***"
"Marpole",2010-01-31,1.6866145453556,0.18,""
"Marpole",2010-02-28,4.55938700800355,0.155,""
"Marpole",2010-03-31,3.43344406606554,0.155,""
"Marpole",2010-04-30,6.25546753792571,0.175,""
"Marpole",2010-05-31,3.17953882403601,0.295,""
"Marpole",2010-06-30,3.69269786746086,0.23,""
"Marpole",2010-07-31,2.97683877917486,0.285,""
"Marpole",2010-08-31,3.13146485729928,0.115,""
"Marpole",2010-09-30,3.88696005851361,0.16,""
"Marpole",2010-10-31,3.20806168975672,0.085,""
"Marpole",2010-11-30,5.63762276979852,0.16,""
"Marpole",2010-12-31,3.62630790885026,0.19,""
"Marpole",2011-01-31,3.81638545104364,0.255,""
"Marpole",2011-02-28,3.06845038503877,0.23,""
"Marpole",2011-03-31,4.59720295030567,0.285,""
"Marpole",2011-04-30,5.03814624821979,0.37,""
"Marpole",2011-05-31,2.97324205317626,0.375,""
"Marpole",2011-06-30,5.23669329273521,0.38,""
"Marpole",2011-07-31,2.62338828093736,0.245,""
"Marpole",2011-08-31,5.25113870133108,0.145,""
"Marpole",2011-09-30,5.08937002074235,0.255,""
"Marpole",2011-10-31,5.01908062548093,0.33,""
"Marpole",2011-11-30,3.25518342388189,0.455,""
