"Neighborhood","Time_Col","gi_star","p_folded_sim"
"Oakridge",2019-08-01,-1.56203070200563,0.01
"Riley Park",2019-08-01,-0.776168783667243,0.41
"South Cambie",2019-08-01,-0.847229459917429,0.385
"Shaughnessy",2019-08-01,-1.32508741004431,0.095
"Victoria-Fraserview",2019-08-01,-0.899625717725778,0.37
"Arbutus Ridge",2019-08-01,-1.20673932481147,0.08
"Grandview-Woodland",2019-08-01,0.111289905597973,0.215
"Kensington-Cedar Cottage",2019-08-01,-0.588695311797692,0.49
"Killarney",2019-08-01,-0.671189074394856,0.41
"Kitsilano",2019-08-01,1.31227069503352,0.145
"Strathcona",2019-08-01,2.4791788515664,0.015
"Sunset",2019-08-01,-1.16127906716034,0.105
"West Point Grey",2019-08-01,-0.804173167186899,0.34
"Dunbar-Southlands",2019-08-01,-1.13422638980513,0.07
"Fairview",2019-08-01,1.79137594878773,0.03
"Mount Pleasant",2019-08-01,1.79523970083413,0.065
"Renfrew-Collingwood",2019-08-01,-0.562653843284527,0.33
"West End",2019-08-01,2.94155230094431,0.02
"Downtown",2019-09-01,4.16713322345631,0.015
"Hastings-Sunrise",2019-09-01,0.0184597341850357,0.23
"Kerrisdale",2019-09-01,-1.4517513906022,0.01
"Marpole",2019-09-01,-0.988537602072104,0.1
"Oakridge",2019-09-01,-1.46308608087779,0.02
"Riley Park",2019-09-01,-0.856584717606779,0.405
"South Cambie",2019-09-01,-1.07144201393732,0.195
"Shaughnessy",2019-09-01,-1.40171391911822,0.045
"Victoria-Fraserview",2019-09-01,-0.543786684453235,0.4
"Arbutus Ridge",2019-09-01,-1.23007809325471,0.07
"Grandview-Woodland",2019-09-01,-0.0680619578976673,0.285
"Kensington-Cedar Cottage",2019-09-01,-0.382113917806122,0.405
"Killarney",2019-09-01,-0.435116790268331,0.355
"Kitsilano",2019-09-01,1.18262652040331,0.15
"Strathcona",2019-09-01,2.19407126313564,0.05
"Sunset",2019-09-01,-0.940943698415058,0.16
"West Point Grey",2019-09-01,-0.795326362644748,0.305
"Dunbar-Southlands",2019-09-01,-1.15209043316363,0.055
"Fairview",2019-09-01,1.46519815710028,0.085
"Mount Pleasant",2019-09-01,1.45460172072414,0.105
"Renfrew-Collingwood",2019-09-01,-0.169445916016067,0.44
"West End",2019-09-01,2.79909846928191,0.05
"Downtown",2019-10-01,4.34517547236225,0.005
"Hastings-Sunrise",2019-10-01,-0.158539734980283,0.245
"Kerrisdale",2019-10-01,-1.49064439999387,0.015
"Marpole",2019-10-01,-0.947559993756862,0.08
"Oakridge",2019-10-01,-1.43850347263666,0.06
"Riley Park",2019-10-01,-0.691212294603982,0.45
"South Cambie",2019-10-01,-0.911795142536217,0.36
"Shaughnessy",2019-10-01,-1.28693026199796,0.16
"Victoria-Fraserview",2019-10-01,-0.764593180063029,0.5
"Arbutus Ridge",2019-10-01,-1.21386522520645,0.07
"Grandview-Woodland",2019-10-01,-0.0526112102171031,0.245
"Kensington-Cedar Cottage",2019-10-01,-0.485342525917384,0.46
"Killarney",2019-10-01,-0.714614109600666,0.495
"Kitsilano",2019-10-01,1.35287661455653,0.15
"Strathcona",2019-10-01,2.29349245383309,0.04
"Sunset",2019-10-01,-0.940919633477483,0.215
"West Point Grey",2019-10-01,-0.719010505129529,0.44
"Dunbar-Southlands",2019-10-01,-1.12248786009253,0.1
"Fairview",2019-10-01,1.71845115281213,0.065
"Mount Pleasant",2019-10-01,1.65982127403529,0.075
"Renfrew-Collingwood",2019-10-01,-0.448579792377404,0.35
"West End",2019-10-01,2.92875491859167,0.015
"Downtown",2019-11-01,4.35974328685052,0.005
"Hastings-Sunrise",2019-11-01,-0.384849186616844,0.385
"Kerrisdale",2019-11-01,-1.35169578520462,0.015
"Marpole",2019-11-01,-0.830464034278453,0.07
"Oakridge",2019-11-01,-1.29745397154831,0.045
"Riley Park",2019-11-01,-0.630914877106506,0.45
"South Cambie",2019-11-01,-0.776769468017613,0.495
"Shaughnessy",2019-11-01,-1.20223410091377,0.155
"Victoria-Fraserview",2019-11-01,-0.749432742583909,0.365
"Arbutus Ridge",2019-11-01,-1.18851977650663,0.06
"Grandview-Woodland",2019-11-01,-0.183762059242024,0.305
"Kensington-Cedar Cottage",2019-11-01,-0.609794466140252,0.47
"Killarney",2019-11-01,-0.669790038979134,0.485
"Kitsilano",2019-11-01,1.27854876047035,0.155
"Strathcona",2019-11-01,2.30985946763873,0.015
"Sunset",2019-11-01,-0.87132971755495,0.285
"West Point Grey",2019-11-01,-0.838794717134439,0.31
"Dunbar-Southlands",2019-11-01,-1.16874108128489,0.055
"Fairview",2019-11-01,1.78377911142309,0.045
"Mount Pleasant",2019-11-01,1.69061606798499,0.1
"Renfrew-Collingwood",2019-11-01,-0.583291702721258,0.32
"West End",2019-11-01,2.83955258844404,0.03
"Downtown",2019-12-01,4.20235564510852,0.01
"Hastings-Sunrise",2019-12-01,-0.372129555849588,0.35
"Kerrisdale",2019-12-01,-1.24823381883037,0.02
"Marpole",2019-12-01,-0.756249719208178,0.195
"Oakridge",2019-12-01,-1.19925095747305,0.035
"Riley Park",2019-12-01,-0.715445558981477,0.475
"South Cambie",2019-12-01,-0.790201090768278,0.5
"Shaughnessy",2019-12-01,-1.1387752826616,0.085
"Victoria-Fraserview",2019-12-01,-0.749412249654465,0.33
"Arbutus Ridge",2019-12-01,-1.10214669996726,0.075
"Grandview-Woodland",2019-12-01,-0.226842693635504,0.385
"Kensington-Cedar Cottage",2019-12-01,-0.651400760913951,0.48
"Killarney",2019-12-01,-0.687523232503223,0.495
"Kitsilano",2019-12-01,1.33274479930454,0.115
"Strathcona",2019-12-01,2.14547729797057,0.035
"Sunset",2019-12-01,-0.831840429683014,0.125
"West Point Grey",2019-12-01,-0.707636944092413,0.46
"Dunbar-Southlands",2019-12-01,-1.03247075916474,0.04
"Fairview",2019-12-01,1.69959477365906,0.075
"Mount Pleasant",2019-12-01,1.52997596831234,0.09
"Renfrew-Collingwood",2019-12-01,-0.662317323651305,0.255
"West End",2019-12-01,2.75636719632399,0.015
"Downtown",2020-01-01,4.30910220051285,0.01
"Hastings-Sunrise",2020-01-01,-0.310425489263312,0.355
"Kerrisdale",2020-01-01,-1.35599769335745,0.015
"Marpole",2020-01-01,-0.730185922949474,0.225
"Oakridge",2020-01-01,-1.28156305093561,0.05
"Riley Park",2020-01-01,-0.722770184657655,0.44
"South Cambie",2020-01-01,-0.95710676450066,0.38
"Shaughnessy",2020-01-01,-1.21171394265087,0.155
"Victoria-Fraserview",2020-01-01,-0.688693803641724,0.48
"Arbutus Ridge",2020-01-01,-1.13249180247353,0.08
"Grandview-Woodland",2020-01-01,-0.218267924880008,0.345
"Kensington-Cedar Cottage",2020-01-01,-0.575958979081818,0.455
"Killarney",2020-01-01,-0.689017411565679,0.49
"Kitsilano",2020-01-01,1.37776989285435,0.14
"Strathcona",2020-01-01,2.1326745629775,0.03
"Sunset",2020-01-01,-0.744930738513009,0.28
"West Point Grey",2020-01-01,-0.801757244965878,0.405
"Dunbar-Southlands",2020-01-01,-1.12805382248521,0.1
"Fairview",2020-01-01,1.71947144453043,0.11
"Mount Pleasant",2020-01-01,1.46219027620962,0.085
"Renfrew-Collingwood",2020-01-01,-0.599934203875362,0.355
"West End",2020-01-01,2.97691183971709,0.005
"Downtown",2020-02-01,4.336222346362,0.01
"Hastings-Sunrise",2020-02-01,-0.445949944633601,0.5
"Kerrisdale",2020-02-01,-1.2350514615497,0.015
"Marpole",2020-02-01,-0.82438384171901,0.105
"Oakridge",2020-02-01,-1.26364228639943,0.015
"Riley Park",2020-02-01,-0.707310001992924,0.445
"South Cambie",2020-02-01,-0.87328043506193,0.39
"Shaughnessy",2020-02-01,-1.07819819159726,0.23
"Victoria-Fraserview",2020-02-01,-0.813349608031077,0.395
"Arbutus Ridge",2020-02-01,-0.986945121386963,0.195
"Grandview-Woodland",2020-02-01,-0.270307232917791,0.215
"Kensington-Cedar Cottage",2020-02-01,-0.75434368738652,0.365
"Killarney",2020-02-01,-0.672374704666035,0.355
"Kitsilano",2020-02-01,1.44710829825169,0.11
"Strathcona",2020-02-01,2.25512199581351,0.04
"Sunset",2020-02-01,-0.898817213402243,0.19
"West Point Grey",2020-02-01,-0.64667587995677,0.49
"Dunbar-Southlands",2020-02-01,-0.93353111727746,0.145
"Fairview",2020-02-01,1.70112198890225,0.075
"Mount Pleasant",2020-02-01,1.53984345515587,0.065
"Renfrew-Collingwood",2020-02-01,-0.670912263739067,0.295
"West End",2020-02-01,2.78965987544665,0.01
"Downtown",2020-03-01,4.61552463348121,0.005
"Hastings-Sunrise",2020-03-01,-0.270615199881553,0.415
"Kerrisdale",2020-03-01,-1.56612150430274,0.02
"Marpole",2020-03-01,-1.05073350022975,0.095
"Oakridge",2020-03-01,-1.61719429171164,0.02
"Riley Park",2020-03-01,-0.69912219715416,0.47
"South Cambie",2020-03-01,-0.704138975129682,0.44
"Shaughnessy",2020-03-01,-1.09258166625022,0.26
"Victoria-Fraserview",2020-03-01,-0.788504854511443,0.415
"Arbutus Ridge",2020-03-01,-1.15553718099895,0.15
"Grandview-Woodland",2020-03-01,-0.138149328630067,0.28
"Kensington-Cedar Cottage",2020-03-01,-0.630995733516882,0.495
"Killarney",2020-03-01,-0.621861931416106,0.435
"Kitsilano",2020-03-01,1.48045385544465,0.155
"Strathcona",2020-03-01,2.37768113551102,0.03
"Sunset",2020-03-01,-1.19054340230591,0.11
"West Point Grey",2020-03-01,-0.822615185362393,0.445
"Dunbar-Southlands",2020-03-01,-1.16841550824413,0.125
"Fairview",2020-03-01,2.08122542357459,0.085
"Mount Pleasant",2020-03-01,1.82458514204336,0.075
"Renfrew-Collingwood",2020-03-01,-0.408594200778758,0.305
"West End",2020-03-01,3.04146600510555,0.02
"Downtown",2020-04-01,4.51525881976472,0.005
"Hastings-Sunrise",2020-04-01,0.59978724536033,0.195
"Kerrisdale",2020-04-01,-2.1848358445415,0.01
"Marpole",2020-04-01,-1.31221327750425,0.06
"Oakridge",2020-04-01,-2.27833902817554,0.03
"Riley Park",2020-04-01,-0.623629309854782,0.43
"South Cambie",2020-04-01,-1.22282900929483,0.415
"Shaughnessy",2020-04-01,-1.73042190290376,0.105
"Victoria-Fraserview",2020-04-01,-0.416424760809401,0.425
"Arbutus Ridge",2020-04-01,-1.58822466913353,0.185
"Grandview-Woodland",2020-04-01,0.708029696673348,0.23
"Kensington-Cedar Cottage",2020-04-01,0.399137168124105,0.325
"Killarney",2020-04-01,-0.429903565486742,0.345
"Kitsilano",2020-04-01,1.23542456800318,0.225
"Strathcona",2020-04-01,2.59984042388315,0.03
"Sunset",2020-04-01,-1.15492264445389,0.22
"West Point Grey",2020-04-01,-0.894597014885705,0.43
"Dunbar-Southlands",2020-04-01,-1.44618831660939,0.07
"Fairview",2020-04-01,1.95377400123265,0.055
"Mount Pleasant",2020-04-01,2.13604176787296,0.075
"Renfrew-Collingwood",2020-04-01,0.423956991625074,0.355
"West End",2020-04-01,3.06526160379097,0.025
"Downtown",2020-05-01,4.22589944527509,0.01
"Hastings-Sunrise",2020-05-01,1.7050262997351,0.125
"Kerrisdale",2020-05-01,-2.46910799028794,0.005
"Marpole",2020-05-01,-1.93335898317897,0.065
"Oakridge",2020-05-01,-2.78481639994295,0.01
"Riley Park",2020-05-01,-0.985282170874343,0.38
"South Cambie",2020-05-01,-1.53983251027288,0.195
"Shaughnessy",2020-05-01,-1.84415078020254,0.08
"Victoria-Fraserview",2020-05-01,-0.234932992739471,0.425
"Arbutus Ridge",2020-05-01,-1.62645918050403,0.1
"Grandview-Woodland",2020-05-01,1.48790895401665,0.13
"Kensington-Cedar Cottage",2020-05-01,0.871237075171309,0.38
"Killarney",2020-05-01,-0.486907890357746,0.32
"Kitsilano",2020-05-01,1.03129733115268,0.19
"Strathcona",2020-05-01,2.597017530385,0.03
"Sunset",2020-05-01,-1.45535292118061,0.17
"West Point Grey",2020-05-01,-0.792964278582615,0.335
"Dunbar-Southlands",2020-05-01,-1.4497574423752,0.18
"Fairview",2020-05-01,1.41144043910843,0.165
"Mount Pleasant",2020-05-01,2.01166639903855,0.095
"Renfrew-Collingwood",2020-05-01,0.869452870565733,0.33
"West End",2020-05-01,2.85522551820471,0.04
"Downtown",2020-06-01,4.67396517416883,0.005
"Hastings-Sunrise",2020-06-01,0.174507806236102,0.47
"Kerrisdale",2020-06-01,-1.76182704231399,0.02
"Marpole",2020-06-01,-1.09848071714936,0.03
"Oakridge",2020-06-01,-2.097946441521,0.01
"Riley Park",2020-06-01,-1.25300691358577,0.265
"South Cambie",2020-06-01,-1.41640316628808,0.185
"Shaughnessy",2020-06-01,-1.55225632972949,0.075
"Victoria-Fraserview",2020-06-01,-0.867698441024133,0.265
"Arbutus Ridge",2020-06-01,-1.22895137762581,0.22
"Grandview-Woodland",2020-06-01,0.254086993686349,0.225
"Kensington-Cedar Cottage",2020-06-01,-0.576176583871184,0.43
"Killarney",2020-06-01,-0.814319118837794,0.46
"Kitsilano",2020-06-01,1.59387978907844,0.115
"Strathcona",2020-06-01,2.57904168374197,0.06
"Sunset",2020-06-01,-1.28914173827853,0.115
"West Point Grey",2020-06-01,-0.594772297582506,0.395
"Dunbar-Southlands",2020-06-01,-1.07684487800405,0.175
"Fairview",2020-06-01,1.74888381571769,0.155
"Mount Pleasant",2020-06-01,1.47332110169235,0.155
"Renfrew-Collingwood",2020-06-01,-0.373352317253412,0.485
"West End",2020-06-01,3.36708219821869,0.015
"Downtown",2020-07-01,4.60105447875954,0.005
"Hastings-Sunrise",2020-07-01,-0.058690192869022,0.26
"Kerrisdale",2020-07-01,-2.02460323828882,0.02
"Marpole",2020-07-01,-1.47757397651571,0.025
"Oakridge",2020-07-01,-2.06200949213046,0.015
"Riley Park",2020-07-01,-0.924814066497747,0.285
"South Cambie",2020-07-01,-1.23309884819826,0.29
"Shaughnessy",2020-07-01,-1.43160768009493,0.1
"Victoria-Fraserview",2020-07-01,-0.458796172576376,0.48
"Arbutus Ridge",2020-07-01,-1.19311279799624,0.255
"Grandview-Woodland",2020-07-01,0.0218474367893509,0.27
"Kensington-Cedar Cottage",2020-07-01,-0.25451985513974,0.48
"Killarney",2020-07-01,-0.522764618862817,0.355
"Kitsilano",2020-07-01,1.81352268273434,0.13
"Strathcona",2020-07-01,2.35341223933035,0.03
"Sunset",2020-07-01,-1.14373544931707,0.185
"West Point Grey",2020-07-01,-0.414848062153871,0.295
"Dunbar-Southlands",2020-07-01,-1.03289826154099,0.145
"Fairview",2020-07-01,1.87399176278914,0.08
"Mount Pleasant",2020-07-01,1.57164636251515,0.095
"Renfrew-Collingwood",2020-07-01,-0.0182061973244592,0.445
"West End",2020-07-01,3.43176391490183,0.02
"Downtown",2020-08-01,4.07597834367995,0.05
"Hastings-Sunrise",2020-08-01,0.750230203889593,0.14
"Kerrisdale",2020-08-01,-1.85187566727849,0.005
"Marpole",2020-08-01,-1.26479138625557,0.08
"Oakridge",2020-08-01,-1.86748334719723,0.015
"Riley Park",2020-08-01,-0.940465689491065,0.325
"South Cambie",2020-08-01,-1.24075669707659,0.185
"Shaughnessy",2020-08-01,-1.54204097800251,0.1
"Victoria-Fraserview",2020-08-01,-0.663332741420171,0.46
"Arbutus Ridge",2020-08-01,-1.44093302077842,0.1
"Grandview-Woodland",2020-08-01,0.52969782417056,0.225
"Kensington-Cedar Cottage",2020-08-01,-0.0956114811942537,0.415
"Killarney",2020-08-01,-0.617233243577571,0.44
"Kitsilano",2020-08-01,1.13944324836088,0.18
"Strathcona",2020-08-01,2.49356348974552,0.045
"Sunset",2020-08-01,-1.16945948388636,0.1
"West Point Grey",2020-08-01,-0.568033492277909,0.315
"Dunbar-Southlands",2020-08-01,-1.18528361386612,0.115
"Fairview",2020-08-01,1.37101601015246,0.22
"Mount Pleasant",2020-08-01,1.62188650209335,0.075
"Renfrew-Collingwood",2020-08-01,0.114267537938073,0.49
"West End",2020-08-01,2.55016521980578,0.025
"Downtown",2020-09-01,4.48984260046362,0.01
"Hastings-Sunrise",2020-09-01,0.478345871710915,0.34
"Kerrisdale",2020-09-01,-1.75506130552805,0.03
"Marpole",2020-09-01,-1.01558357184855,0.16
"Oakridge",2020-09-01,-1.79565762500303,0.045
"Riley Park",2020-09-01,-0.920339972231872,0.205
"South Cambie",2020-09-01,-1.32683932340291,0.315
"Shaughnessy",2020-09-01,-1.54227619920085,0.055
"Victoria-Fraserview",2020-09-01,-0.972593260219303,0.415
"Arbutus Ridge",2020-09-01,-1.296037065362,0.215
"Grandview-Woodland",2020-09-01,0.731706789955684,0.175
"Kensington-Cedar Cottage",2020-09-01,-0.127027331629448,0.355
"Killarney",2020-09-01,-0.983325154398887,0.36
"Kitsilano",2020-09-01,1.23646765545761,0.175
"Strathcona",2020-09-01,2.80517403159114,0.03
"Sunset",2020-09-01,-1.07704316716324,0.09
"West Point Grey",2020-09-01,-0.868408004880823,0.41
"Dunbar-Southlands",2020-09-01,-1.32091735806529,0.24
"Fairview",2020-09-01,1.63086703188775,0.07
"Mount Pleasant",2020-09-01,1.76608967523523,0.12
"Renfrew-Collingwood",2020-09-01,-0.425226820747044,0.35
"West End",2020-09-01,2.9770420206732,0.025
"Downtown",2020-10-01,4.41731875033016,0.015
"Hastings-Sunrise",2020-10-01,0.260163791555714,0.225
"Kerrisdale",2020-10-01,-1.76839049123133,0.03
"Marpole",2020-10-01,-0.813011848611604,0.21
"Oakridge",2020-10-01,-1.78571948577264,0.085
"Riley Park",2020-10-01,-0.957931821321766,0.34
"South Cambie",2020-10-01,-1.33589374751239,0.155
"Shaughnessy",2020-10-01,-1.51303649042412,0.135
"Victoria-Fraserview",2020-10-01,-0.676083205900051,0.415
"Arbutus Ridge",2020-10-01,-1.47552529943957,0.16
"Grandview-Woodland",2020-10-01,0.249586586619397,0.315
"Kensington-Cedar Cottage",2020-10-01,-0.31356818372906,0.43
"Killarney",2020-10-01,-0.85244703182743,0.375
"Kitsilano",2020-10-01,1.37294356688,0.14
"Strathcona",2020-10-01,2.44005181064558,0.04
"Sunset",2020-10-01,-0.943629259023128,0.12
"West Point Grey",2020-10-01,-0.694545573859395,0.455
"Dunbar-Southlands",2020-10-01,-1.25462682622471,0.14
"Fairview",2020-10-01,1.63020807121019,0.145
"Mount Pleasant",2020-10-01,1.52539660648307,0.12
"Renfrew-Collingwood",2020-10-01,-0.160653435065359,0.275
"West End",2020-10-01,3.23375462785266,0.02
"Downtown",2020-11-01,4.54126281365781,0.015
"Hastings-Sunrise",2020-11-01,-0.252788969288862,0.255
"Kerrisdale",2020-11-01,-1.8259770525368,0.005
"Marpole",2020-11-01,-1.38221629222985,0.03
"Oakridge",2020-11-01,-1.55796393081716,0.1
"Riley Park",2020-11-01,-0.636319570580845,0.46
"South Cambie",2020-11-01,-0.449624192571503,0.455
"Shaughnessy",2020-11-01,-0.89786729443169,0.3
"Victoria-Fraserview",2020-11-01,-0.939233511916115,0.335
"Arbutus Ridge",2020-11-01,-1.34281041156757,0.155
"Grandview-Woodland",2020-11-01,0.11006642717767,0.41
"Kensington-Cedar Cottage",2020-11-01,-0.733906827705786,0.45
"Killarney",2020-11-01,-0.723022294582249,0.395
"Kitsilano",2020-11-01,1.58136150422643,0.11
"Strathcona",2020-11-01,2.52074141869279,0.045
"Sunset",2020-11-01,-1.33717884058651,0.075
"West Point Grey",2020-11-01,-0.769623340912745,0.45
"Dunbar-Southlands",2020-11-01,-1.32935784824586,0.085
"Fairview",2020-11-01,2.30031324940538,0.055
"Mount Pleasant",2020-11-01,1.92255894261644,0.06
"Renfrew-Collingwood",2020-11-01,-0.616371992194951,0.195
"West End",2020-11-01,3.20697574149238,0.02
"Downtown",2020-12-01,4.48656051624257,0.01
"Hastings-Sunrise",2020-12-01,0.0725879543472643,0.22
"Kerrisdale",2020-12-01,-2.03043978652933,0.015
"Marpole",2020-12-01,-0.882721373401553,0.1
"Oakridge",2020-12-01,-1.62042480642471,0.095
"Riley Park",2020-12-01,-0.465236947907305,0.48
"South Cambie",2020-12-01,-0.888681859468895,0.385
"Shaughnessy",2020-12-01,-1.74463855465239,0.045
"Victoria-Fraserview",2020-12-01,-0.604967512646497,0.44
"Arbutus Ridge",2020-12-01,-1.73196344346376,0.025
"Grandview-Woodland",2020-12-01,0.387862235930617,0.27
"Kensington-Cedar Cottage",2020-12-01,-0.0441929561918197,0.44
"Killarney",2020-12-01,-0.615461912472735,0.41
"Kitsilano",2020-12-01,0.915899017075467,0.255
"Strathcona",2020-12-01,2.73889906313874,0.02
"Sunset",2020-12-01,-0.786051933440991,0.25
"West Point Grey",2020-12-01,-1.1576880825002,0.265
"Dunbar-Southlands",2020-12-01,-1.70513020701573,0.045
"Fairview",2020-12-01,1.8395318014845,0.08
"Mount Pleasant",2020-12-01,2.08259306053951,0.065
"Renfrew-Collingwood",2020-12-01,-0.18905234770203,0.305
"West End",2020-12-01,2.95277428576907,0.045
"Downtown",2021-01-01,4.40797547260841,0.03
"Hastings-Sunrise",2021-01-01,-0.00780795399860652,0.235
"Kerrisdale",2021-01-01,-1.7027743918339,0.03
"Marpole",2021-01-01,-0.840255972619284,0.13
"Oakridge",2021-01-01,-1.59481131348268,0.03
"Riley Park",2021-01-01,-0.662411785718198,0.43
"South Cambie",2021-01-01,-1.32233860260792,0.22
"Shaughnessy",2021-01-01,-1.75596678741728,0.05
"Victoria-Fraserview",2021-01-01,-0.670274085875121,0.495
"Arbutus Ridge",2021-01-01,-1.42871238540667,0.06
"Grandview-Woodland",2021-01-01,0.398999582316893,0.24
"Kensington-Cedar Cottage",2021-01-01,-0.178663506207429,0.435
"Killarney",2021-01-01,-0.865327752286277,0.395
"Kitsilano",2021-01-01,1.08273156340605,0.2
"Strathcona",2021-01-01,2.83308607780212,0.03
"Sunset",2021-01-01,-0.64468735304914,0.34
"West Point Grey",2021-01-01,-0.850970881584695,0.4
"Dunbar-Southlands",2021-01-01,-1.29194482319606,0.11
"Fairview",2021-01-01,1.37555541885204,0.115
"Mount Pleasant",2021-01-01,1.79226629006363,0.09
"Renfrew-Collingwood",2021-01-01,-0.409172376200327,0.375
"West End",2021-01-01,2.85951299902817,0.035
"Downtown",2021-02-01,4.22029565791843,0.035
"Hastings-Sunrise",2021-02-01,0.915418861486854,0.34
"Kerrisdale",2021-02-01,-1.98249554051613,0.025
